Region,location_id,age_group_id,sex_id,year_id,cause_name,level,severity,metric_id,mean,lower,upper
EMR,44567,22,3,2021,Other pharynx cancer,3,moderate and severe,1,3055.019697444,2431.85856862064,4067.92102875514
EMR,44567,22,3,2021,Gallbladder and biliary tract cancer,3,moderate and severe,1,3719.40908035913,2723.38475593617,4959.66488775967
EMR,44567,22,3,2021,Pancreatic cancer,3,moderate and severe,1,6901.36263203434,5666.24562649829,7860.56470451841
EMR,44567,22,3,2021,Malignant skin melanoma,3,moderate and severe,1,2515.73607788496,1541.18221725938,3016.55083837299
EMR,44567,22,3,2021,Testicular cancer,3,moderate and severe,1,2986.42596257223,2475.95574455445,3374.25616657456
EMR,44567,22,3,2021,Kidney cancer,3,moderate and severe,1,5981.05699449812,4600.09037058501,6722.65601133213
EMR,44567,22,3,2021,Bladder cancer,3,moderate and severe,1,37530.112100515,29545.0170094732,49751.799170206
EMR,44567,22,3,2021,Brain and central nervous system cancer,3,moderate and severe,1,14756.1212553653,9795.66050453115,17253.5485723385
EMR,44567,22,3,2021,Thyroid cancer,3,moderate and severe,1,7582.00873172848,5991.19912114412,8757.65403375408
EMR,44567,22,3,2021,Mesothelioma,3,moderate and severe,1,464.75377819562,347.707084819193,560.54910137397
EMR,44567,22,3,2021,Hodgkin lymphoma,3,moderate and severe,1,3779.91865588102,2415.03690397936,5011.13140078423
EMR,44567,22,3,2021,Multiple myeloma,3,moderate and severe,1,5054.37900720952,3533.57517775541,6306.97798013383
EMR,44567,22,3,2021,Ischemic heart disease,3,moderate and severe,1,404543.035386371,320141.011283712,486789.727411941
EMR,44567,22,3,2021,Ischemic stroke,3,moderate and severe,1,1374515.50008443,1293778.04177811,1461121.57793468
EMR,44567,22,3,2021,Intracerebral hemorrhage,3,moderate and severe,1,317621.05978178,293274.674946206,342578.1286535
EMR,44567,22,3,2021,Hypertensive heart disease,3,moderate and severe,1,277913.612773033,211919.027227611,350401.32703667
EMR,44567,22,3,2021,Endocarditis,3,moderate and severe,1,4384.64251784779,3502.5220097443,5354.59225266807
EMR,44567,22,3,2021,Other cardiovascular and circulatory diseases,3,moderate and severe,1,1413184.41209426,1039446.30409219,1826446.81425673
EMR,44567,22,3,2021,Chronic obstructive pulmonary disease,3,moderate and severe,1,3009000.21706008,2592022.87175719,3527779.66780889
EMR,44567,22,3,2021,Silicosis,3,moderate and severe,1,1308.24733388197,914.49888830138,1609.49865697987
EMR,44567,22,3,2021,Asbestosis,3,moderate and severe,1,887.589550753282,623.759001272702,1091.20288653322
EMR,44567,22,3,2021,Coal workers pneumoconiosis,3,moderate and severe,1,411.66594412762,298.807190548012,492.313789366256
EMR,44567,22,3,2021,Other pneumoconiosis,3,moderate and severe,1,2144.16003287144,1511.65186919509,2642.98774560052
EMR,44567,22,3,2021,Interstitial lung disease and pulmonary sarcoidosis,3,moderate and severe,1,59927.7207918726,47089.4799316217,74647.7327945014
EMR,44567,22,3,2021,Vascular intestinal disorders,3,moderate and severe,1,5024.20573318674,4308.3041967821,6044.69155118429
EMR,44567,22,3,2021,Alzheimer's disease and other dementias,3,moderate and severe,1,1126817.78387555,961755.328006573,1309295.92050164
EMR,44567,22,3,2021,Parkinson's disease,3,moderate and severe,1,182580.61266181,155063.020798565,213709.672212846
EMR,44567,22,3,2021,Idiopathic epilepsy,3,moderate and severe,1,1894619.03410381,1289197.97918171,2659595.86928533
EMR,44567,22,3,2021,Multiple sclerosis,3,moderate and severe,1,171158.126181984,144474.016039065,203236.3348434
EMR,44567,22,3,2021,Other neurological disorders,3,moderate and severe,1,4917.13894107642,3436.14746534454,6642.95757497308
EMR,44567,22,3,2021,Schizophrenia,3,moderate and severe,1,1893371.98693948,1585539.62100335,2294751.69019727
EMR,44567,22,3,2021,Alcohol use disorders,3,moderate and severe,1,703321.18368927,519590.888100632,874577.101920094
EMR,44567,22,3,2021,Major depressive disorder,3,moderate and severe,1,9063080.17713086,6472469.78314243,12246413.2579147
EMR,44567,22,3,2021,Bipolar disorder,3,moderate and severe,1,2323461.75617141,1576206.09844607,3227113.69892031
EMR,44567,22,3,2021,Anxiety disorders,3,moderate and severe,1,7371396.0886503,5000945.12159553,11189582.3974732
EMR,44567,22,3,2021,Anorexia nervosa,3,moderate and severe,1,320731.228041046,220599.931085506,453682.022113658
EMR,44567,22,3,2021,Bulimia nervosa,3,moderate and severe,1,1361944.43147929,962032.012730031,1840540.3399827
EMR,44567,22,3,2021,Idiopathic developmental intellectual disability,3,moderate and severe,1,439447.701212196,118028.099809653,898319.490019084
EMR,44567,22,3,2021,Thalassemias,3,moderate and severe,1,5965.63876189782,4493.06036703107,8086.95340532054
EMR,44567,22,3,2021,Other hemoglobinopathies and hemolytic anemias,3,moderate and severe,1,4130.82840728952,2971.81391856278,5817.38784991616
EMR,44567,22,3,2021,Rheumatoid arthritis,3,moderate and severe,1,166823.353603442,111438.754050921,229855.223431744
EMR,44567,22,3,2021,Osteoarthritis hip,3,moderate and severe,1,140264.566253774,422.739132660109,508063.548655905
EMR,44567,22,3,2021,Osteoarthritis knee,3,moderate and severe,1,1702160.86405532,5051.888002005,6309158.2561998
EMR,44567,22,3,2021,Low back pain,3,moderate and severe,1,15359051.0493065,13424057.8305228,17743291.3439472
EMR,44567,22,3,2021,Neck pain,3,moderate and severe,1,4380126.74914484,3218515.16783941,5852548.53931619
EMR,44567,22,3,2021,Gout,3,moderate and severe,1,270828.25894659,204698.028280946,334684.591597798
EMR,44567,22,3,2021,Other musculoskeletal disorders,3,moderate and severe,1,6731126.46988852,5338262.95403836,8412885.8711646
EMR,44567,22,3,2021,Other congenital birth defects,3,moderate and severe,1,457554.453333698,189405.957901039,878826.868517216
EMR,44567,22,3,2021,Atopic dermatitis,3,moderate and severe,1,693936.985753987,134686.832277086,1309728.906163
EMR,44567,22,3,2021,Psoriasis,3,moderate and severe,1,615614.782972899,514210.447205184,745920.032456008
EMR,44567,22,3,2021,Urticaria,3,moderate and severe,1,1828061.23337599,1405180.23205327,2274838.78806999
EMR,44567,22,3,2021,Glaucoma,3,moderate and severe,1,475574.120614491,400057.820165999,555758.255076832
EMR,44567,22,3,2021,Cataract,3,moderate and severe,1,3136424.71349845,2827389.32029385,3524572.50284571
EMR,44567,22,3,2021,Age-related macular degeneration,3,moderate and severe,1,285108.228903617,234496.006778577,360202.217791119
EMR,44567,22,3,2021,Refraction disorders,3,moderate and severe,1,1368057.14283372,1219227.77454236,1506637.49550281
EMR,44567,22,3,2021,Age-related and other hearing loss,3,moderate and severe,1,2836871.58821765,2295387.08513191,3394035.09907651
EMR,44567,22,3,2021,Other vision loss,3,moderate and severe,1,1414330.4957303,1231333.10473042,1598697.23729522
EMR,44567,22,3,2021,Contact dermatitis,3,moderate and severe,1,503795.528727544,302223.977370116,709556.322612061
EMR,44567,22,3,2021,Diarrheal diseases,3,moderate and severe,1,1453.27327141343,992.538736853763,2031.93767148389
EMR,44567,22,3,2021,Lower respiratory infections,3,moderate and severe,1,1532.51264407537,896.937215295873,2441.26263109835
EMR,44567,22,3,2021,Other mental disorders,3,moderate and severe,1,777263.494746114,482881.665679772,1223189.56849374
EMR,44567,22,3,2021,Cysticercosis,3,moderate and severe,1,4573.07005177855,2826.35466226791,6645.0825586335
EMR,44567,22,3,2021,Opioid use disorders,3,moderate and severe,1,1218209.61192096,1020637.34587637,1398217.67972063
EMR,44567,22,3,2021,Hemolytic disease and other neonatal jaundice,3,moderate and severe,1,271471.331497435,247184.89418317,302624.164191201
EMR,44567,22,3,2021,Neonatal preterm birth,3,moderate and severe,1,3261597.2723494,2931088.11533076,3608228.40403279
EMR,44567,22,3,2021,Neonatal encephalopathy due to birth asphyxia and trauma,3,moderate and severe,1,644566.778146406,544520.898132538,735425.81951302
EMR,44567,22,3,2021,Tetanus,3,moderate and severe,1,637.767086251468,590.518207730224,688.652108652318
EMR,44567,22,3,2021,Cystic echinococcosis,3,moderate and severe,1,2361.26447130995,1595.03573139566,3312.173765414
EMR,44567,22,3,2021,Encephalitis,3,moderate and severe,1,128243.063935693,112974.458989936,144582.74626248
EMR,44567,22,3,2021,Cocaine use disorders,3,moderate and severe,1,25444.6463907956,16384.601849734,37237.0683942923
EMR,44567,22,3,2021,Amphetamine use disorders,3,moderate and severe,1,64920.0009137797,36446.7610992913,92215.1752291016
EMR,44567,22,3,2021,Cannabis use disorders,3,moderate and severe,1,85798.9062616089,53506.2801538865,137009.694094052
EMR,44567,22,3,2021,Conduct disorder,3,moderate and severe,1,2505550.91293109,1625564.32242703,3407526.54686755
EMR,44567,22,3,2021,Malaria,3,moderate and severe,1,18996.5346955466,17227.8950124001,21286.4096462219
EMR,44567,22,3,2021,Atrial fibrillation and flutter,3,moderate and severe,1,661455.12197862,520669.742254019,887078.41793542
EMR,44567,22,3,2021,Sickle cell disorders,3,moderate and severe,1,91838.2740801002,76046.2955807371,115267.389024667
EMR,44567,22,3,2021,Otitis media,3,moderate and severe,1,18941.9539821402,13686.745707429,26318.3689426012
EMR,44567,22,3,2021,Rheumatic heart disease,3,moderate and severe,1,71703.9564147791,56496.9228052725,88465.6901710594
EMR,44567,22,3,2021,Motor neuron disease,3,moderate and severe,1,6739.29022041481,5314.11921827201,8163.62209013226
EMR,44567,22,3,2021,Acute lymphoid leukemia,3,moderate and severe,1,6413.26451762279,4003.52497944549,7879.3965139702
EMR,44567,22,3,2021,Acute myeloid leukemia,3,moderate and severe,1,5762.60849797358,4157.14142962656,8165.91956168904
EMR,44567,22,3,2021,Chronic lymphoid leukemia,3,moderate and severe,1,4927.40274148816,1985.0386309271,6570.93351634057
EMR,44567,22,3,2021,Chronic myeloid leukemia,3,moderate and severe,1,1760.39406630925,922.797784415244,2287.96268353395
EMR,44567,22,3,2021,Down syndrome,3,moderate and severe,1,62706.5655608602,50637.827942266,76375.1981223847
EMR,44567,22,3,2021,Other chromosomal abnormalities,3,moderate and severe,1,149701.25252466,127134.404491763,175069.436564143
EMR,44567,22,3,2021,Neonatal sepsis and other neonatal infections,3,moderate and severe,1,550403.185376472,366095.787886313,722553.194766243
EMR,44567,22,3,2021,Autism spectrum disorders,3,moderate and severe,1,1932583.86838647,1535183.69411568,2452614.16899646
EMR,44567,22,3,2021,Migraine,3,moderate and severe,1,12521913.8097784,3604973.86677945,24345858.9603404
EMR,44567,22,3,2021,Tension-type headache,3,moderate and severe,1,1285462.12504385,761044.906341764,1859921.07052919
EMR,44567,22,3,2021,Chronic kidney disease due to hypertension,3,moderate and severe,1,106883.958066554,85564.4302843862,132610.347061686
EMR,44567,22,3,2021,Chronic kidney disease due to glomerulonephritis,3,moderate and severe,1,97408.310913811,73988.1777951908,125003.658515828
EMR,44567,22,3,2021,Chronic kidney disease due to other and unspecified causes,3,moderate and severe,1,274416.751074738,222006.77483916,327902.462998316
EMR,44567,22,3,2021,Other leukemia,3,moderate and severe,1,4114.5898060622,2538.29805779234,6943.58561100629
EMR,44567,22,3,2021,Drug-susceptible tuberculosis,3,moderate and severe,1,836417.214163352,720948.009848548,979925.695859979
EMR,44567,22,3,2021,Multidrug-resistant tuberculosis without extensive drug resistance,3,moderate and severe,1,46548.5229874827,21323.6138348063,103357.888407246
EMR,44567,22,3,2021,Extensively drug-resistant tuberculosis,3,moderate and severe,1,971.68785917819,414.602533138238,2235.22175855715
EMR,44567,22,3,2021,Myocarditis,3,moderate and severe,1,5119.70035978701,4074.22322307327,6403.06322948729
EMR,44567,22,3,2021,Alcoholic cardiomyopathy,3,moderate and severe,1,1257.1696284352,1005.09757589528,1654.81000761323
EMR,44567,22,3,2021,Other cardiomyopathy,3,moderate and severe,1,115709.140576419,91201.600746541,140705.521782916
EMR,44567,22,3,2021,Congenital musculoskeletal and limb anomalies,3,moderate and severe,1,1299672.60076069,999714.600916653,1621216.55238432
EMR,44567,22,3,2021,Digestive congenital anomalies,3,moderate and severe,1,393.628946643807,152.715019349241,774.357962254813
EMR,44567,22,3,2021,Urogenital congenital anomalies,3,moderate and severe,1,95882.8892063311,62846.8911537259,137650.247922178
EMR,44567,22,3,2021,Neural tube defects,3,moderate and severe,1,111084.30874751,96330.5078143458,126507.622975171
EMR,44567,22,3,2021,Protein-energy malnutrition,3,moderate and severe,1,6566.72455214971,4150.67733848167,10043.5220700162
EMR,44567,22,3,2021,Non-melanoma skin cancer (squamous-cell carcinoma),3,moderate and severe,1,119.115889330869,57.4635450776033,176.91359434572
EMR,44567,22,3,2021,Syphilis,3,moderate and severe,1,37467.8113791271,31429.2282588701,44764.8362476171
EMR,44567,22,3,2021,"Inguinal, femoral, and abdominal hernia",3,moderate and severe,1,320176.211223095,232916.124443637,419514.208875018
EMR,44567,22,3,2021,Pancreatitis,3,moderate and severe,1,36868.1911789391,13520.9854472641,70380.2161496677
EMR,44567,22,3,2021,Acne vulgaris,3,moderate and severe,1,401012.908120039,155021.654996847,880719.799171657
EMR,44567,22,3,2021,Congenital heart anomalies,3,moderate and severe,1,145382.441213294,114091.398613669,172616.317391549
EMR,44567,22,3,2021,Peptic ulcer disease,3,moderate and severe,1,29073.5743436836,23531.5942407029,35236.412778334
EMR,44567,22,3,2021,Gastritis and duodenitis,3,moderate and severe,1,23871.8807438241,19617.597571443,29041.9573650824
EMR,44567,22,3,2021,HIV/AIDS resulting in other diseases,3,moderate and severe,1,111802.197389866,36976.8060454715,286321.467127642
EMR,44567,22,3,2021,HIV/AIDS - Drug-susceptible Tuberculosis,3,moderate and severe,1,14493.7924431959,12581.8868390196,16657.97560104
EMR,44567,22,3,2021,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,moderate and severe,1,877.230044806507,416.576495457033,1506.17629845897
EMR,44567,22,3,2021,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,moderate and severe,1,15.0487901471113,7.85620500326,28.3952772208974
EMR,44567,22,3,2021,Subarachnoid hemorrhage,3,moderate and severe,1,148347.13290586,135743.551364291,161540.796767194
EMR,44567,22,3,2021,Chronic kidney disease due to diabetes mellitus type 1,3,moderate and severe,1,26630.5711059873,18705.8480380025,39976.1312272262
EMR,44567,22,3,2021,Chronic kidney disease due to diabetes mellitus type 2,3,moderate and severe,1,146030.153037591,118049.133692691,187918.800448997
EMR,44567,22,3,2021,Non-rheumatic calcific aortic valve disease,3,moderate and severe,1,7280.65826394204,4299.70509374061,11748.8862219722
EMR,44567,22,3,2021,Non-rheumatic degenerative mitral valve disease,3,moderate and severe,1,9987.18979255076,6395.63407817953,17025.6043164692
EMR,44567,22,3,2021,Other non-rheumatic valve diseases,3,moderate and severe,1,923.740438308106,730.286758251455,1137.31823664934
EMR,44567,22,3,2021,Liver cancer due to NASH,3,moderate and severe,1,1403.41139930583,1045.88853878402,1846.49625639079
EMR,44567,22,3,2021,Diabetes mellitus type 1,3,moderate and severe,1,19973.090377509,15170.4943862731,25394.4386648076
EMR,44567,22,3,2021,Diabetes mellitus type 2,3,moderate and severe,1,768553.579955174,591104.571350673,930314.296734709
EMR,44567,22,3,2021,Ulcerative colitis,3,moderate and severe,1,109940.7248244,88956.5020788065,140625.792777461
EMR,44567,22,3,2021,Crohn's disease,3,moderate and severe,1,48605.9851539222,39422.7008492634,59106.7858031504
EMR,44567,22,3,2021,Other malignant neoplasms,3,moderate and severe,1,7620.3701821594,5708.54717673558,8903.23685743219
EMR,44567,22,3,2021,Meningitis,3,moderate and severe,1,198710.180861283,178677.856746352,221984.100018615
EMR,44567,22,3,2021,Osteoarthritis hand,3,moderate and severe,1,411976.136125,1280.39637591375,1536891.78675522
EMR,44567,22,3,2021,Osteoarthritis other,3,moderate and severe,1,327337.558063993,1054.41242634771,1196260.29100232
EMR,44567,22,3,2021,Burkitt lymphoma,3,moderate and severe,1,292.56051376654,198.484204177275,388.853689764905
EMR,44567,22,3,2021,Other non-Hodgkin lymphoma,3,moderate and severe,1,21809.8487502903,18151.0484420345,24762.089630991
EMR,44567,22,3,2021,Hepatoblastoma,3,moderate and severe,1,393.291495635198,295.167005820246,515.543589392566
EMR,44567,22,3,2021,Retinoblastoma,3,moderate and severe,1,320.728705315042,188.914618589609,519.65308125614
EMR,44567,22,3,2021,Other eye cancers,3,moderate and severe,1,747.048554134331,445.364918972608,1231.90475539223
EMR,44567,22,3,2021,Soft tissue and other extraosseous sarcomas,3,moderate and severe,1,5839.51103241245,4498.84213399621,8899.48518662143
EMR,44567,22,3,2021,Malignant neoplasm of bone and articular cartilage,3,moderate and severe,1,12007.9588451082,9911.60282249296,15547.5365362292
EMR,44567,22,3,2021,Neuroblastoma and other peripheral nervous cell tumors,3,moderate and severe,1,1055.78978667458,679.133343696977,1630.89132689298
EMR,44567,22,3,2021,Pulmonary Arterial Hypertension,3,moderate and severe,1,3666.11639164865,2884.70490879337,4559.73053653613
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to hepatitis B,3,moderate and severe,1,64807.9543809095,56251.7905657727,77869.252717634
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to hepatitis C,3,moderate and severe,1,86197.9067404604,72818.1534952528,105187.404296537
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to alcohol use,3,moderate and severe,1,8008.98962965393,6430.39749565773,10214.0070871041
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to other causes,3,moderate and severe,1,137407.474724491,110712.576268282,162990.897550541
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to NAFLD,3,moderate and severe,1,10882.7196240943,8064.27957058585,14624.1393030489
